"Date (m/d/y)","Julian Date","Start Time","Temp (oC)","Weather","Dx","Last Covered On","Exposure Time","Exposure Time (Hr)","Exposure Time (min)","Low Tide Height","Low Tide Time","Ditance From Shore"," DC of (15 ) quadrats","Relative DC","End Time","Dropping Density ","Relative Dropping density (droppings/m2)","Droppings/min/m2","Relative Droppings Density Per Unit Time (droppings/m2/min)","Proportion Wesa to LESA"
"2007-08-12",224,"15:35:00",,,,"06:00:00","09:35:00",9.58333333333333,575,,,600,0,0,,0,0,0,0,
"2007-08-12",224,"15:36:00",,,,"06:00:00","09:36:00",9.6,576,,,550,0,0,,0,0,0,0,
"2007-08-12",224,"15:37:00",,,,"06:00:00","09:37:00",9.61666666666667,577,,,500,0,0,,0,0,0,0,
"2007-08-12",224,"15:39:00",,,,"06:00:00","09:39:00",9.65,579,,,450,0,0,,0,0,0,0,
"2007-08-12",224,"15:40:00",,,,"06:00:00","09:40:00",9.66666666666667,580,,,400,12,0.48,"15:46:00",0.8,0.032,0.001379310344828,0.496335582468241,
"2007-08-12",224,"15:47:00",,,,"06:00:00","09:47:00",9.78333333333333,587,,,350,4,0.16,"15:50:00",0.266666666666667,0.010666666666667,0.00045428733674,0.163472253169551,
"2007-08-12",224,"15:51:00",,,,"06:00:00","09:51:00",9.85,591,,,300,3,0.12,"15:54:00",0.2,0.008,0.000338409475465,0.12177438148544,
"2007-08-12",224,"15:55:00",,,,"05:00:00","10:55:00",10.9166666666667,655,,,250,0,0,"15:58:00",0,0,0,0,
"2007-08-12",224,"15:59:00",,,,"05:00:00","10:59:00",10.9833333333333,659,,,200,6,0.24,"16:03:00",0.4,0.016,0.000606980273141,0.218417782876768,
"2007-08-12",224,"16:04:00",,,,"05:00:00","11:04:00",11.0666666666667,664,,,150,0,0,,0,0,0,0,
"2007-08-12",224,"16:06:00",,,,"20:00:00","-03:54:00",20.1,1206,,,100,0,0,,0,0,0,0,
"2007-08-12",224,"16:07:00",,,,"20:00:00","-03:53:00",20.1166666666667,1207,,,50,0,0,,0,0,0,0,
"2007-08-12",224,"16:08:00",,,,"20:00:00","-03:52:00",20.1333333333333,1208,,,0,0,0,,0,0,0,0,
"2007-08-13",225,"11:23:00",,,,"09:00:00","02:23:00",2.38333333333333,143,,,1500,0,0,,0,0,0,0,
"2007-08-13",225,"11:25:00",,,,"09:00:00","02:25:00",2.41666666666667,145,,,1400,0,0,,0,0,0,0,
"2007-08-13",225,"11:27:00",,,,"09:00:00","02:27:00",2.45,147,,,1300,0,0,,0,0,0,0,
"2007-08-13",225,"11:29:00",,,,"09:00:00","02:29:00",2.48333333333333,149,,,1200,0,0,,0,0,0,0,
"2007-08-13",225,"11:31:00",,,,"08:00:00","03:31:00",3.51666666666667,211,,,1100,0,0,,0,0,0,0,
"2007-08-13",225,"11:33:00",,,,"08:00:00","03:33:00",3.55,213,,,1000,0,0,,0,0,0,0,
"2007-08-13",225,"11:35:00",,,,"08:00:00","03:35:00",3.58333333333333,215,,,900,0,0,,0,0,0,0,
"2007-08-13",225,"11:37:00",,,,"08:00:00","03:37:00",3.61666666666667,217,,,800,0,0,,0,0,0,0,
"2007-08-13",225,"11:39:00",,,,"08:00:00","03:39:00",3.65,219,,,700,0,0,,0,0,0,0,
"2007-08-13",225,"11:41:00",,,,"07:00:00","04:41:00",4.68333333333333,281,,,600,0,0,,0,0,0,0,
"2007-08-13",225,"11:42:00",,,,"07:00:00","04:42:00",4.7,282,,,550,0,0,,0,0,0,0,
"2007-08-13",225,"11:44:00",,,,"07:00:00","04:44:00",4.73333333333333,284,,,500,1,0.043478260869565,"11:49:00",0.066666666666667,0.002898550724638,0.000234741784038,0.071271254818385,
"2007-08-13",225,"11:51:00",,,,"07:00:00","04:51:00",4.85,291,,,450,0,0,,0,0,0,0,
"2007-08-13",225,"11:53:00",,,,"07:00:00","04:53:00",4.88333333333333,293,,,400,0,0,,0,0,0,0,
"2007-08-13",225,"11:55:00",,,,"07:00:00","04:55:00",4.91666666666667,295,,,350,0,0,,0,0,0,0,
"2007-08-13",225,"11:57:00",,,,"06:00:00","05:57:00",5.95,357,,,300,0,0,,0,0,0,0,
"2007-08-13",225,"11:58:00",,,,"06:00:00","05:58:00",5.96666666666667,358,,,250,7,0.304347826086957,"12:03:00",0.466666666666667,0.020289855072464,0.001303538175047,0.395774454131142,
"2007-08-13",225,"12:04:00",,,,"06:00:00","06:04:00",6.06666666666667,364,,,200,6,0.260869565217391,"12:08:00",0.4,0.017391304347826,0.001098901098901,0.333643456622328,
"2007-08-13",225,"12:10:00",,,,"21:00:00","-08:50:00",15.1666666666667,910,,,150,1,0.043478260869565,"12:13:00",0.066666666666667,0.002898550724638,7.32600732600733E-05,0.022242897108155,
"2007-08-13",225,"12:14:00",,,,"21:00:00","-08:46:00",15.2333333333333,914,,,100,7,0.304347826086957,"12:17:00",0.466666666666667,0.020289855072464,0.000510576221736,0.15501887809513,
"2007-08-13",225,"12:18:00",,,,"21:00:00","-08:42:00",15.3,918,,,50,1,0.043478260869565,"12:21:00",0.066666666666667,0.002898550724638,7.26216412490922E-05,0.02204905922486,
"2007-08-13",225,"12:22:00",,,,"20:00:00","-07:38:00",16.3666666666667,982,,,0,0,0,"12:24:00",0,0,0,0,
"2007-08-14",226,"12:12:00",,,,"10:00:00","02:12:00",2.2,132,,,1500,0,0,,0,0,0,0,
"2007-08-14",226,"12:10:00",,,,"10:00:00","02:10:00",2.16666666666667,130,,,1400,0,0,,0,0,0,0,
"2007-08-14",226,"12:08:00",,,,"10:00:00","02:08:00",2.13333333333333,128,,,1300,0,0,,0,0,0,0,
"2007-08-14",226,"12:07:00",,,,"09:00:00","03:07:00",3.11666666666667,187,,,1200,0,0,,0,0,0,0,
"2007-08-14",226,"12:05:00",,,,"09:00:00","03:05:00",3.08333333333333,185,,,1100,0,0,,0,0,0,0,
"2007-08-14",226,"12:03:00",,,,"09:00:00","03:03:00",3.05,183,,,1000,0,0,,0,0,0,0,
"2007-08-14",226,"12:01:00",,,,"09:00:00","03:01:00",3.01666666666667,181,,,900,0,0,,0,0,0,0,
"2007-08-14",226,"11:59:00",,,,"08:00:00","03:59:00",3.98333333333333,239,,,800,0,0,,0,0,0,0,
"2007-08-14",226,"11:57:00",,,,"08:00:00","03:57:00",3.95,237,,,700,0,0,,0,0,0,0,
"2007-08-14",226,"11:56:00",,,,"08:00:00","03:56:00",3.93333333333333,236,,,600,0,0,,0,0,0,0,
"2007-08-14",226,"11:55:00",,,,"08:00:00","03:55:00",3.91666666666667,235,,,550,0,0,,0,0,0,0,
"2007-08-14",226,"11:54:00",,,,"08:00:00","03:54:00",3.9,234,,,500,0,0,,0,0,0,0,
"2007-08-14",226,"11:50:00",,,,"07:00:00","04:50:00",4.83333333333333,290,,,450,1,0.01123595505618,"11:53:00",0.066666666666667,0.000749063670412,0.000229885057471,0.021002338923261,
"2007-08-14",226,"11:46:00",,,,"07:00:00","04:46:00",4.76666666666667,286,,,400,2,0.02247191011236,"11:49:00",0.133333333333333,0.001498127340824,0.0004662004662,0.042592155858361,
"2007-08-14",226,"11:41:00",,,,"07:00:00","04:41:00",4.68333333333333,281,,,350,3,0.033707865168539,"11:45:00",0.2,0.002247191011236,0.000711743772242,0.065025035100486,
"2007-08-14",226,"11:36:00",,,,"07:00:00","04:36:00",4.6,276,,,300,17,0.191011235955056,"11:40:00",1.13333333333333,0.012734082397004,0.004106280193237,0.375150474245197,
"2007-08-14",226,"11:30:00",,,,"22:00:00","-10:30:00",13.5,810,,,250,55,0.617977528089888,"11:35:00",3.66666666666667,0.041198501872659,0.004526748971193,0.413564575093834,
"2007-08-14",226,"11:26:00",,,,"22:00:00","-10:34:00",13.4333333333333,806,,,200,10,0.112359550561798,"11:29:00",0.666666666666667,0.00749063670412,0.000827129859388,0.075566728135801,
"2007-08-14",226,"11:24:00",,,,"21:00:00","-09:36:00",14.4,864,,,150,0,0,"11:25:00",0,0,0,0,
"2007-08-14",226,"11:20:00",,,,"21:00:00","-09:40:00",14.3333333333333,860,,,100,0,0,"11:23:00",0,0,0,0,
"2007-08-14",226,"11:18:00",,,,"21:00:00","-09:42:00",14.3,858,,,50,1,0.01123595505618,"11:19:00",0.066666666666667,0.000749063670412,7.77000777000777E-05,0.00709869264306,
"2007-08-14",226,"11:12:00",,,,"21:00:00","-09:48:00",14.2,852,,,0,0,0,"11:16:00",0,0,0,0,
"2007-08-15",227,"12:43:00",,,,"11:00:00","01:43:00",1.71666666666667,103,,,1500,0,0,,0,0,0,0,
"2007-08-15",227,"12:45:00",,,,"11:00:00","01:45:00",1.75,105,,,1400,0,0,,0,0,0,0,
"2007-08-15",227,"12:47:00",,,,"10:00:00","02:47:00",2.78333333333333,167,,,1300,0,0,,0,0,0,0,
"2007-08-15",227,"12:49:00",,,,"10:00:00","02:49:00",2.81666666666667,169,,,1200,0,0,,0,0,0,0,
"2007-08-15",227,"12:50:00",,,,"10:00:00","02:50:00",2.83333333333333,170,,,1100,0,0,,0,0,0,0,
"2007-08-15",227,"12:52:00",,,,"10:00:00","02:52:00",2.86666666666667,172,,,1000,0,0,,0,0,0,0,
"2007-08-15",227,"12:54:00",,,,"10:00:00","02:54:00",2.9,174,,,900,0,0,,0,0,0,0,
"2007-08-15",227,"12:56:00",,,,"09:00:00","03:56:00",3.93333333333333,236,,,800,0,0,,0,0,0,0,
"2007-08-15",227,"12:58:00",,,,"09:00:00","03:58:00",3.96666666666667,238,,,700,0,0,,0,0,0,0,
"2007-08-15",227,"13:00:00",,,,"09:00:00","04:00:00",4,240,,,600,0,0,,0,0,0,0,
"2007-08-15",227,"13:01:00",,,,"09:00:00","04:01:00",4.01666666666667,241,,,550,0,0,,0,0,0,0,
"2007-08-15",227,"13:02:00",,,,"08:00:00","05:02:00",5.03333333333333,302,,,500,0,0,,0,0,0,0,
"2007-08-15",227,"13:04:00",,,,"08:00:00","05:04:00",5.06666666666667,304,,,450,0,0,,0,0,0,0,
"2007-08-15",227,"13:05:00",,,,"08:00:00","05:05:00",5.08333333333333,305,,,400,2,0.025316455696203,"13:11:00",0.133333333333333,0.00168776371308,0.000437158469945,0.068239097189927,
"2007-08-15",227,"13:13:00",,,,"08:00:00","05:13:00",5.21666666666667,313,,,350,3,0.037974683544304,"13:16:00",0.2,0.00253164556962,0.000638977635783,0.099742450365469,
"2007-08-15",227,"13:17:00",,,,"22:00:00","-08:43:00",15.2833333333333,917,,,300,6,0.075949367088608,"13:21:00",0.4,0.005063291139241,0.000436205016358,0.068090266007398,
"2007-08-15",227,"13:22:00",,,,"22:00:00","-08:38:00",15.3666666666667,922,,,250,54,0.683544303797468,"13:28:00",3.6,0.045569620253165,0.003904555314534,0.609489116441487,
"2007-08-15",227,"13:29:00",,,,"22:00:00","-08:31:00",15.4833333333333,929,,,200,11,0.139240506329114,"13:32:00",0.733333333333333,0.009282700421941,0.000789379260854,0.123219683031327,
"2007-08-15",227,"13:33:00",,,,"22:00:00","-08:27:00",15.55,933,,,150,0,0,"13:36:00",0,0,0,0,
"2007-08-15",227,"13:37:00",,,,"21:00:00","-07:23:00",16.6166666666667,997,,,100,0,0,"13:39:00",0,0,0,0,
"2007-08-15",227,"13:40:00",,,,"21:00:00","-07:20:00",16.6666666666667,1000,,,50,3,0.037974683544304,"13:46:00",0.2,0.00253164556962,0.0002,0.031219386964392,
"2007-08-15",227,"13:47:00",,,,"21:00:00","-07:13:00",16.7833333333333,1007,,,0,0,0,"13:49:00",0,0,0,0,
"2007-08-16",228,"14:11:00",,,,"12:00:00","02:11:00",2.18333333333333,131,,,1400,0,0,,0,0,0,0,
"2007-08-16",228,"14:13:00",,,,"11:00:00","03:13:00",3.21666666666667,193,,,1300,0,0,,0,0,0,0,
"2007-08-16",228,"14:15:00",,,,"11:00:00","03:15:00",3.25,195,,,1200,0,0,,0,0,0,0,
"2007-08-16",228,"14:16:00",,,,"11:00:00","03:16:00",3.26666666666667,196,,,1100,0,0,,0,0,0,0,
"2007-08-16",228,"14:17:00",,,,"11:00:00","03:17:00",3.28333333333333,197,,,1000,0,0,,0,0,0,0,
"2007-08-16",228,"14:19:00",,,,"10:00:00","04:19:00",4.31666666666667,259,,,900,0,0,,0,0,0,0,
"2007-08-16",228,"14:20:00",,,,"10:00:00","04:20:00",4.33333333333333,260,,,800,0,0,,0,0,0,0,
"2007-08-16",228,"14:22:00",,,,"10:00:00","04:22:00",4.36666666666667,262,,,700,0,0,,0,0,0,0,
"2007-08-16",228,"14:24:00",,,,"09:00:00","05:24:00",5.4,324,,,600,0,0,,0,0,0,0,
"2007-08-16",228,"14:25:00",,,,"09:00:00","05:25:00",5.41666666666667,325,,,550,0,0,,0,0,0,0,
"2007-08-16",228,"14:26:00",,,,"09:00:00","05:26:00",5.43333333333333,326,,,500,0,0,,0,0,0,0,
"2007-08-16",228,"14:27:00",,,,"08:00:00","06:27:00",6.45,387,,,450,0,0,,0,0,0,0,
"2007-08-16",228,"14:30:00",,,,"08:00:00","06:30:00",6.5,390,,,400,0,0,,0,0,0,0,
"2007-08-16",228,"14:31:00",,,,"22:00:00","-07:29:00",16.5166666666667,991,,,350,0,0,,0,0,0,0,
"2007-08-16",228,"14:32:00",,,,"22:00:00","-07:28:00",16.5333333333333,992,,,300,8,0.058394160583942,"14:35:00",0.533333333333333,0.003892944038929,0.000537634408602,0.058865992628812,
"2007-08-16",228,"14:36:00",,,,"22:00:00","-07:24:00",16.6,996,,,250,69,0.503649635036496,"14:41:00",4.6,0.033576642335766,0.004618473895582,0.505680153546304,
"2007-08-16",228,"14:42:00",,,,"22:00:00","-07:18:00",16.7,1002,,,200,35,0.255474452554745,"14:46:00",2.33333333333333,0.017031630170316,0.002328675981371,0.254968471066912,
"2007-08-16",228,"14:47:00",,,,"22:00:00","-07:13:00",16.7833333333333,1007,,,150,2,0.014598540145985,"14:50:00",0.133333333333333,0.000973236009732,0.000132406487918,0.014497285175716,
"2007-08-16",228,"14:51:00",,,,"22:00:00","-07:09:00",16.85,1011,,,100,21,0.153284671532847,"14:55:00",1.4,0.01021897810219,0.001384767556874,0.15161923323979,
"2007-08-16",228,"14:56:00",,,,"22:00:00","-07:04:00",16.9333333333333,1016,,,50,2,0.014598540145985,"14:59:00",0.133333333333333,0.000973236009732,0.000131233595801,0.014368864342466,
"2007-08-16",228,"15:00:00",,,,"21:00:00","-06:00:00",18,1080,,,0,0,0,"15:02:00",0,0,0,0,
"2007-08-17",229,"14:55:00",,,,"13:00:00","01:55:00",1.91666666666667,115,,,1300,0,0,,0,0,0,0,
"2007-08-17",229,"14:58:00",,,,"13:00:00","01:58:00",1.96666666666667,118,,,1200,0,0,,0,0,0,0,
"2007-08-17",229,"14:59:00",,,,"12:00:00","02:59:00",2.98333333333333,179,,,1100,0,0,,0,0,0,0,
"2007-08-17",229,"15:02:00",,,,"12:00:00","03:02:00",3.03333333333333,182,,,1000,0,0,,0,0,0,0,
"2007-08-17",229,"15:04:00",,,,"11:00:00","04:04:00",4.06666666666667,244,,,900,0,0,,0,0,0,0,
"2007-08-17",229,"15:06:00",,,,"11:00:00","04:06:00",4.1,246,,,800,0,0,,0,0,0,0,
"2007-08-17",229,"15:07:00",,,,"11:00:00","04:07:00",4.11666666666667,247,,,700,0,0,,0,0,0,0,
"2007-08-17",229,"15:09:00",,,,"10:00:00","05:09:00",5.15,309,,,600,0,0,,0,0,0,0,
"2007-08-17",229,"15:11:00",,,,"10:00:00","05:11:00",5.18333333333333,311,,,550,0,0,,0,0,0,0,
"2007-08-17",229,"15:15:00",,,,"09:00:00","06:15:00",6.25,375,,,500,0,0,,0,0,0,0,
"2007-08-17",229,"15:16:00",,,,"23:00:00","-07:44:00",16.2666666666667,976,,,450,0,0,,0,0,0,0,
"2007-08-17",229,"15:23:00",,,,"23:00:00","-07:37:00",16.3833333333333,983,,,400,0,0,,0,0,0,0,
"2007-08-17",229,"15:24:00",,,,"23:00:00","-07:36:00",16.4,984,,,350,0,0,"15:26:00",0,0,0,0,
"2007-08-17",229,"15:27:00",,,,"23:00:00","-07:33:00",16.45,987,,,300,15,0.107142857142857,"15:33:00",1,0.007142857142857,0.001013171225937,0.114552459072458,
"2007-08-17",229,"15:34:00",,,,"22:00:00","-06:26:00",17.5666666666667,1054,,,250,39,0.278571428571429,"15:39:00",2.6,0.018571428571429,0.00246679316888,0.278903719612659,
"2007-08-17",229,"15:40:00",,,,"22:00:00","-06:20:00",17.6666666666667,1060,,,200,42,0.3,"15:46:00",2.8,0.02,0.002641509433962,0.29865771310627,
"2007-08-17",229,"15:47:00",,,,"22:00:00","-06:13:00",17.7833333333333,1067,,,150,8,0.057142857142857,"15:50:00",0.533333333333333,0.003809523809524,0.000499843798813,0.056513977934154,
"2007-08-17",229,"15:54:00",,,,"22:00:00","-06:06:00",17.9,1074,,,100,24,0.171428571428571,"15:59:00",1.6,0.011428571428571,0.001489757914339,0.168436911887548,
"2007-08-17",229,"16:00:00",,,,"22:00:00","-06:00:00",18,1080,,,50,10,0.071428571428571,"16:04:00",0.666666666666667,0.004761904761905,0.000617283950617,0.069792146360813,
"2007-08-17",229,"16:07:00",,,,"21:00:00","-04:53:00",19.1166666666667,1147,,,0,2,0.014285714285714,"16:09:00",0.133333333333333,0.000952380952381,0.000116245277536,0.013143072026099,
"2007-08-20",232,"16:06:00",,,,"15:00:00","01:06:00",1.1,66,,,600,0,0,,0,0,0,0,
"2007-08-20",232,"16:07:00",,,,"15:00:00","01:07:00",1.11666666666667,67,,,550,0,0,,0,0,0,0,
"2007-08-20",232,"16:08:00",,,,"14:00:00","02:08:00",2.13333333333333,128,,,500,0,0,,0,0,0,0,
"2007-08-20",232,"16:09:00",,,,"00:00:00","16:09:00",16.15,969,,,450,0,0,,0,0,0,0,
"2007-08-20",232,"16:11:00",,,,"00:00:00","16:11:00",16.1833333333333,971,,,400,0,0,,0,0,0,0,
"2007-08-20",232,"16:12:00",,,,"23:00:00","-06:48:00",17.2,1032,,,350,0,0,,0,0,0,0,
"2007-08-20",232,"16:13:00",,,,"23:00:00","-06:47:00",17.2166666666667,1033,,,300,10,0.10989010989011,"16:17:00",0.666666666666667,0.007326007326007,0.000645369474024,0.1228284290908,
"2007-08-20",232,"16:18:00",,,,"23:00:00","-06:42:00",17.3,1038,,,250,35,0.384615384615385,"16:22:00",2.33333333333333,0.025641025641026,0.002247912652537,0.427828694968966,
"2007-08-20",232,"16:24:00",,,,"23:00:00","-06:36:00",17.4,1044,,,200,19,0.208791208791209,"16:27:00",1.26666666666667,0.013919413919414,0.001213282247765,0.230915093655663,
"2007-08-20",232,"16:28:00",,,,"22:00:00","-05:32:00",18.4666666666667,1108,,,150,13,0.142857142857143,"16:31:00",0.866666666666667,0.00952380952381,0.000782190132371,0.148868499481981,
"2007-08-20",232,"16:32:00",,,"2007-07-18","22:00:00","-05:28:00",42.5333333333333,2552,,,100,6,0.065934065934066,"16:35:00",0.4,0.004395604395604,0.000156739811912,0.029831136500971,
"2007-08-20",232,"16:35:00",,,"2007-07-18","22:00:00","-05:25:00",42.5833333333333,2555,,,50,8,0.087912087912088,"16:38:00",0.533333333333333,0.005860805860806,0.000208741030659,0.039728146301619,
"2007-08-20",232,"16:39:00",,,"2007-07-17","21:00:00","-04:21:00",67.65,4059,,,0,0,0,"16:42:00",0,0,0,0,
"2007-08-21",233,"10:39:00",,,,"02:00:00","08:39:00",8.65,519,,,1200,0,0,,0,0,0,0,
"2007-08-21",233,"10:42:00",,,,"02:00:00","08:42:00",8.7,522,,,1100,6,0.3,"10:46:00",0.4,0.02,0.000766283524904,0.498018678886147,
"2007-08-21",233,"10:48:00",,,,"02:00:00","08:48:00",8.8,528,,,1000,0,0,,0,0,0,0,
"2007-08-21",233,"10:50:00",,,,"02:00:00","08:50:00",8.83333333333333,530,,,900,0,0,,0,0,0,0,
"2007-08-21",233,"10:52:00",,,,"01:00:00","09:52:00",9.86666666666667,592,,,800,0,0,,0,0,0,0,
"2007-08-21",233,"10:54:00",,,,"01:00:00","09:54:00",9.9,594,,,700,0,0,,0,0,0,0,
"2007-08-21",233,"10:56:00",,,,"00:00:00","10:56:00",10.9333333333333,656,,,600,0,0,,0,0,0,0,
"2007-08-21",233,"10:58:00",,,,"00:00:00","10:58:00",10.9666666666667,658,,,550,0,0,,0,0,0,0,
"2007-08-21",233,"10:59:00",,,,"00:00:00","10:59:00",10.9833333333333,659,,,500,0,0,,0,0,0,0,
"2007-08-21",233,"11:00:00",,,,"00:00:00","11:00:00",11,660,,,450,0,0,,0,0,0,0,
"2007-08-21",233,"11:01:00",,,,"00:00:00","11:01:00",11.0166666666667,661,,,400,0,0,,0,0,0,0,
"2007-08-21",233,"11:03:00",,,,"00:00:00","11:03:00",11.05,663,,,350,1,0.05,"11:07:00",0.066666666666667,0.003333333333333,0.00010055304173,0.065350867365151,
"2007-08-21",233,"11:08:00",,,,"23:00:00","-11:52:00",12.1333333333333,728,,,300,1,0.05,"11:11:00",0.066666666666667,0.003333333333333,9.15750915750916E-05,0.059515968493262,
"2007-08-21",233,"11:12:00",,,,"23:00:00","-11:48:00",12.2,732,,,250,0,0,"11:14:00",0,0,0,0,
"2007-08-21",233,"11:15:00",,,,"23:00:00","-11:45:00",12.25,735,,,200,5,0.25,"11:18:00",0.333333333333333,0.016666666666667,0.000453514739229,0.294745748728536,
"2007-08-21",233,"11:19:00",,,"2007-07-18","22:00:00","-10:41:00",61.3166666666667,3679,,,150,1,0.05,"11:21:00",0.066666666666667,0.003333333333333,1.81208661774033E-05,0.011777011433296,
"2007-08-21",233,"11:22:00",,,"2007-07-18","22:00:00","-10:38:00",61.3666666666667,3682,,,100,5,0.25,"11:25:00",0.333333333333333,0.016666666666667,9.05305087814593E-05,0.058837079118814,
"2007-08-21",233,"11:26:00",,,"2007-07-18","22:00:00","-10:34:00",61.4333333333333,3686,,,50,1,0.05,"11:29:00",0.066666666666667,0.003333333333333,1.80864532465184E-05,0.011754645974795,
"2007-08-22",234,"10:18:00",,,,"04:00:00","06:18:00",6.3,378,,,1500,0,0,,0,0,0,0,
"2007-08-22",234,"10:21:00",,,,"04:00:00","06:21:00",6.35,381,,,1400,0,0,,0,0,0,0,
"2007-08-22",234,"10:23:00",,,,"03:00:00","07:23:00",7.38333333333333,443,,,1300,0,0,,0,0,0,0,
"2007-08-22",234,"10:25:00",,,,"03:00:00","07:25:00",7.41666666666667,445,,,1200,0,0,,0,0,0,0,
"2007-08-22",234,"10:29:00",,,,"03:00:00","07:29:00",7.48333333333333,449,,,1100,2,0.05,"10:32:00",0.133333333333333,0.003333333333333,0.000296956198961,0.240606473452053,
"2007-08-22",234,"10:34:00",,,,"02:00:00","08:34:00",8.56666666666667,514,,,1000,0,0,,0,0,0,0,
"2007-08-22",234,"10:36:00",,,,"02:00:00","08:36:00",8.6,516,,,900,0,0,,0,0,0,0,
"2007-08-22",234,"10:38:00",,,,"02:00:00","08:38:00",8.63333333333333,518,,,800,0,0,,0,0,0,0,
"2007-08-22",234,"10:40:00",,,,"02:00:00","08:40:00",8.66666666666667,520,,,700,0,0,,0,0,0,0,
"2007-08-22",234,"10:43:00",,,,"01:00:00","09:43:00",9.71666666666667,583,,,600,0,0,,0,0,0,0,
"2007-08-22",234,"10:44:00",,,,"01:00:00","09:44:00",9.73333333333333,584,,,550,0,0,,0,0,0,0,
"2007-08-22",234,"10:46:00",,,,"01:00:00","09:46:00",9.76666666666667,586,,,500,0,0,,0,0,0,0,
"2007-08-22",234,"10:48:00",,,,"00:00:00","10:48:00",10.8,648,,,450,0,0,"10:51:00",0,0,0,0,
"2007-08-22",234,"10:52:00",,,,"00:00:00","10:52:00",10.8666666666667,652,,,400,0,0,"10:58:00",0,0,0,0,
"2007-08-22",234,"10:59:00",,,,"00:00:00","10:59:00",10.9833333333333,659,,,350,0,0,"11:02:00",0,0,0,0,
"2007-08-22",234,"11:03:00",,,,"23:00:00","-11:57:00",12.05,723,,,300,0,0,"11:05:00",0,0,0,0,
"2007-08-22",234,"11:06:00",,,"2007-07-20","23:00:00","-11:54:00",36.1,2166,,,250,3,0.075,"11:10:00",0.2,0.005,9.23361034164358E-05,0.074814616745133,
"2007-08-22",234,"11:11:00",,,"2007-07-20","23:00:00","-11:49:00",36.1833333333333,2171,,,200,22,0.55,"11:14:00",1.46666666666667,0.036666666666667,0.000675571933057,0.547376956416256,
"2007-08-22",234,"11:15:00",,,"2007-07-18","22:00:00","-10:45:00",85.25,5115,,,150,5,0.125,"11:19:00",0.333333333333333,0.008333333333333,6.5167807103291E-05,0.052801713870954,
"2007-08-22",234,"11:20:00",,,"2007-07-18","22:00:00","-10:40:00",85.3333333333333,5120,,,100,8,0.2,"11:25:00",0.533333333333333,0.013333333333333,0.000104166666667,0.084400239515603,"3 baird, 1 lesa, 1 wesa"
"2007-08-23",235,"11:06:00",,,,"05:00:00","06:06:00",6.1,366,,,1500,0,0,,0,0,0,0,
"2007-08-23",235,"11:09:00",,,,"05:00:00","06:09:00",6.15,369,,,1400,0,0,,0,0,0,0,
"2007-08-23",235,"11:11:00",,,,"04:00:00","07:11:00",7.18333333333333,431,,,1300,0,0,,0,0,0,0,
"2007-08-23",235,"11:12:00",,,,"04:00:00","07:12:00",7.2,432,,,1200,0,0,,0,0,0,0,
"2007-08-23",235,"11:14:00",,,,"04:00:00","07:14:00",7.23333333333333,434,,,1100,0,0,,0,0,0,0,
"2007-08-23",235,"11:16:00",,,,"03:00:00","08:16:00",8.26666666666667,496,,,1000,0,0,,0,0,0,0,
"2007-08-23",235,"11:17:00",,,,"03:00:00","08:17:00",8.28333333333333,497,,,900,0,0,,0,0,0,0,
"2007-08-23",235,"11:19:00",,,,"03:00:00","08:19:00",8.31666666666667,499,,,800,0,0,,0,0,0,0,
"2007-08-23",235,"11:21:00",,,,"02:00:00","09:21:00",9.35,561,,,700,0,0,,0,0,0,0,
"2007-08-23",235,"11:23:00",,,,"02:00:00","09:23:00",9.38333333333333,563,,,600,0,0,,0,0,0,0,
"2007-08-23",235,"11:24:00",,,,"02:00:00","09:24:00",9.4,564,,,550,0,0,,0,0,0,0,
"2007-08-23",235,"11:25:00",,,,"01:00:00","10:25:00",10.4166666666667,625,,,500,0,0,,0,0,0,0,
"2007-08-23",235,"11:26:00",,,,"01:00:00","10:26:00",10.4333333333333,626,,,450,0,0,"11:30:00",0,0,0,0,
"2007-08-23",235,"11:31:00",,,,"01:00:00","10:31:00",10.5166666666667,631,,,400,0,0,,0,0,0,0,
"2007-08-23",235,"11:32:00",,,,"00:00:00","11:32:00",11.5333333333333,692,,,350,0,0,,0,0,0,0,
"2007-08-23",235,"11:33:00",,,,"17:00:00","-05:27:00",18.55,1113,,,300,19,0.422222222222222,"11:39:00",1.26666666666667,0.028148148148148,0.001138065289009,0.677927814638471,
"2007-08-23",235,"11:40:00",,,,"16:00:00","-04:20:00",19.6666666666667,1180,,,250,3,0.066666666666667,"11:43:00",0.2,0.004444444444444,0.000169491525424,0.100963468915159,
"2007-08-23",235,"11:44:00",,,,"16:00:00","-04:16:00",19.7333333333333,1184,,,200,3,0.066666666666667,"11:48:00",0.2,0.004444444444444,0.000168918918919,0.100622376114769,
"2007-08-23",235,"11:52:00",,,"2007-07-18","22:00:00","-10:08:00",109.866666666667,6592,,,150,20,0.444444444444444,"11:57:00",1.33333333333333,0.02962962962963,0.000202265372168,0.120486340331601,
"2007-08-24",236,"12:20:00",,,,"06:00:00","06:20:00",6.33333333333333,380,,,1500,0,0,,0,0,0,0,
"2007-08-24",236,"12:21:00",,,,"05:00:00","07:21:00",7.35,441,,,1400,0,0,,0,0,0,0,
"2007-08-24",236,"12:23:00",,,,"05:00:00","07:23:00",7.38333333333333,443,,,1300,0,0,,0,0,0,0,
